id,dataset_source,source_split,source_metadata_csv,source_image_path,image_path,image_file,width,height,aadb_score,aadb_relative_path,ava_mean_score,ava_vote_1,ava_dist_1,ava_vote_2,ava_dist_2,ava_vote_3,ava_dist_3,ava_vote_4,ava_dist_4,ava_vote_5,ava_dist_5,ava_vote_6,ava_dist_6,ava_vote_7,ava_dist_7,ava_vote_8,ava_dist_8,ava_vote_9,ava_dist_9,ava_vote_10,ava_dist_10,nima_mean_score,nima_unit_score,rgnet_score,alamp_score,available_models,weighted_aesthetic_score,balanced_comparison_score,score_delta_primary_minus_comparison,rank_primary,rank_comparison,rank_delta_primary_minus_comparison,primary_rank_percentile,selection_bucket,selected,teacher_subset_bucket,teacher_subset_id
aadb__train__farm1_380_20169761576_4380d59e3b_b.jpg__1968d588,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_380_20169761576_4380d59e3b_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_380_20169761576_4380d59e3b_b.jpg,farm1_380_20169761576_4380d59e3b_b.jpg,1024,681,0.7,farm1_380_20169761576_4380d59e3b_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.280583,0.47562,0.667069,0.676907,"['alamp', 'nima', 'rgnet']",0.652843,0.642287,0.010556,159,161,-2,0.0526666666666666,selected_high,True,selected_high,teacher__377__aadb__farm1_380_20169761576_4380d59e3b_b.jpg__43371f24
ava__train__928613.jpg__51804dd5,ava,train,data/processed/ava/train.csv,data/raw/ava/images/928613.jpg,/home/omen_pc1/ava/images/928613.jpg,928613.jpg,800,396,,,5.041322,0.0,0.0,4.0,0.033058,9.0,0.07438,23.0,0.190083,45.0,0.371901,28.0,0.231405,9.0,0.07438,1.0,0.008264,1.0,0.008264,1.0,0.008264,5.594329,0.510481,0.297598,0.454055,"['alamp', 'nima', 'rgnet']",0.397115,0.392113,0.005002,2749,2837,-88,0.916,rejected_low,False,rejected_low,teacher__378__ava__928613.jpg__92300186
ava__train__248285.jpg__a9c11cf1,ava,train,data/processed/ava/train.csv,data/raw/ava/images/248285.jpg,/home/omen_pc1/ava/images/248285.jpg,248285.jpg,640,401,,,4.317689,28.0,0.101083,18.0,0.064982,47.0,0.169675,55.0,0.198556,56.0,0.202166,41.0,0.148014,20.0,0.072202,5.0,0.018051,5.0,0.018051,2.0,0.00722,5.18225,0.464694,0.34685,0.500473,"['alamp', 'nima', 'rgnet']",0.435446,0.425976,0.00947,2384,2577,-193,0.7943333333333333,rejected_low,False,rejected_low,teacher__379__ava__248285.jpg__129b432c
aadb__train__farm1_389_20251623266_240a192b8d_b.jpg__37046e49,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_389_20251623266_240a192b8d_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_389_20251623266_240a192b8d_b.jpg,farm1_389_20251623266_240a192b8d_b.jpg,1024,692,0.5,farm1_389_20251623266_240a192b8d_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.509017,0.501002,0.443871,0.483682,"['alamp', 'nima', 'rgnet']",0.46949,0.468365,0.001125,1904,2010,-106,0.6343333333333333,middle_near_miss,False,middle_near_miss,teacher__380__aadb__farm1_389_20251623266_240a192b8d_b.jpg__d3931730
ava__train__379586.jpg__cc9dac7e,ava,train,data/processed/ava/train.csv,data/raw/ava/images/379586.jpg,/home/omen_pc1/ava/images/379586.jpg,379586.jpg,640,554,,,4.752577,1.0,0.005155,9.0,0.046392,18.0,0.092784,47.0,0.242268,75.0,0.386598,30.0,0.154639,9.0,0.046392,3.0,0.015464,1.0,0.005155,1.0,0.005155,5.89778,0.544198,0.564089,0.606321,"['alamp', 'nima', 'rgnet']",0.583216,0.577998,0.005218,504,529,-25,0.1676666666666666,selected_high,True,selected_high,teacher__381__ava__379586.jpg__215406cf
aadb__train__farm1_397_19560360784_c06b5c35ca_b.jpg__984c4a3b,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_397_19560360784_c06b5c35ca_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_397_19560360784_c06b5c35ca_b.jpg,farm1_397_19560360784_c06b5c35ca_b.jpg,1024,418,0.8,farm1_397_19560360784_c06b5c35ca_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.755748,0.528416,0.719687,0.510591,"['alamp', 'nima', 'rgnet']",0.596012,0.607358,-0.011346,416,314,102,0.1383333333333333,selected_high,True,selected_high,teacher__382__aadb__farm1_397_19560360784_c06b5c35ca_b.jpg__7c0ac718
ava__train__898917.jpg__374908ab,ava,train,data/processed/ava/train.csv,data/raw/ava/images/898917.jpg,/home/omen_pc1/ava/images/898917.jpg,898917.jpg,800,341,,,5.352941,0.0,0.0,3.0,0.019608,3.0,0.019608,24.0,0.156863,60.0,0.392157,43.0,0.281046,14.0,0.091503,3.0,0.019608,2.0,0.013072,1.0,0.006536,5.828056,0.536451,0.468614,0.443959,"['alamp', 'nima', 'rgnet']",0.46307,0.468928,-0.005858,2000,2000,0,0.6663333333333333,middle_near_miss,False,middle_near_miss,teacher__383__ava__898917.jpg__320a27ac
ava__train__2358.jpg__b4e2ce0f,ava,train,data/processed/ava/train.csv,data/raw/ava/images/2358.jpg,/home/omen_pc1/ava/images/2358.jpg,2358.jpg,640,480,,,5.817778,1.0,0.004444,3.0,0.013333,11.0,0.048889,35.0,0.155556,51.0,0.226667,51.0,0.226667,32.0,0.142222,30.0,0.133333,6.0,0.026667,5.0,0.022222,5.901403,0.5446,0.594402,0.442055,"['alamp', 'nima', 'rgnet']",0.513248,0.525993,-0.012745,1242,1104,138,0.4136666666666667,middle_near_miss,False,middle_near_miss,teacher__384__ava__2358.jpg__4b92e921
aadb__train__farm1_308_19988642232_cc71203981_b.jpg__e8cbe0c5,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_308_19988642232_cc71203981_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_308_19988642232_cc71203981_b.jpg,farm1_308_19988642232_cc71203981_b.jpg,683,1024,0.55,farm1_308_19988642232_cc71203981_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.643651,0.515961,0.453514,0.543431,"['alamp', 'nima', 'rgnet']",0.504717,0.498848,0.005869,1359,1504,-145,0.4526666666666666,middle_near_miss,False,middle_near_miss,teacher__385__aadb__farm1_308_19988642232_cc71203981_b.jpg__849fec6b
ava__train__724059.jpg__76a43c18,ava,train,data/processed/ava/train.csv,data/raw/ava/images/724059.jpg,/home/omen_pc1/ava/images/724059.jpg,724059.jpg,640,427,,,5.175,3.0,0.01875,1.0,0.00625,15.0,0.09375,21.0,0.13125,61.0,0.38125,39.0,0.24375,11.0,0.06875,4.0,0.025,4.0,0.025,1.0,0.00625,5.350655,0.483406,0.422916,0.383559,"['alamp', 'nima', 'rgnet']",0.409286,0.416247,-0.006961,2658,2673,-15,0.8856666666666667,rejected_low,False,rejected_low,teacher__386__ava__724059.jpg__aa1d552d
ava__val__312251.jpg__b52f3747,ava,val,data/processed/ava/val.csv,data/raw/ava/images/312251.jpg,/home/omen_pc1/ava/images/312251.jpg,312251.jpg,640,427,,,5.216931,0.0,0.0,1.0,0.005291,10.0,0.05291,36.0,0.190476,76.0,0.402116,41.0,0.216931,18.0,0.095238,5.0,0.026455,2.0,0.010582,0.0,0.0,5.946012,0.549557,0.465473,0.434168,"['alamp', 'nima', 'rgnet']",0.458229,0.465564,-0.007335,2075,2059,16,0.6913333333333334,middle_near_miss,False,middle_near_miss,teacher__387__ava__312251.jpg__eeffca15
ava__train__759788.jpg__c4903e25,ava,train,data/processed/ava/train.csv,data/raw/ava/images/759788.jpg,/home/omen_pc1/ava/images/759788.jpg,759788.jpg,640,408,,,5.843434,0.0,0.0,1.0,0.005051,12.0,0.060606,24.0,0.121212,49.0,0.247475,51.0,0.257576,32.0,0.161616,17.0,0.085859,8.0,0.040404,4.0,0.020202,6.179605,0.575512,0.515744,0.519248,"['alamp', 'nima', 'rgnet']",0.523473,0.526111,-0.002638,1095,1100,-5,0.3646666666666666,middle_near_miss,False,middle_near_miss,teacher__388__ava__759788.jpg__5d7b8ec3
ava__train__414870.jpg__eaa27024,ava,train,data/processed/ava/train.csv,data/raw/ava/images/414870.jpg,/home/omen_pc1/ava/images/414870.jpg,414870.jpg,640,512,,,5.469483,2.0,0.00939,1.0,0.004695,9.0,0.042254,29.0,0.13615,72.0,0.338028,61.0,0.286385,26.0,0.122066,9.0,0.042254,2.0,0.00939,2.0,0.00939,5.315842,0.479538,0.468068,0.347377,"['alamp', 'nima', 'rgnet']",0.408869,0.421512,-0.012643,2661,2624,37,0.8866666666666667,rejected_low,False,rejected_low,teacher__389__ava__414870.jpg__f126359b
aadb__train__farm1_299_19537238303_8d204921a1_b.jpg__98a5e5ea,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_299_19537238303_8d204921a1_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_299_19537238303_8d204921a1_b.jpg,farm1_299_19537238303_8d204921a1_b.jpg,433,650,0.35,farm1_299_19537238303_8d204921a1_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.725897,0.5251,0.52429,0.521137,"['alamp', 'nima', 'rgnet']",0.522795,0.52315,-0.000355,1110,1144,-34,0.3696666666666666,middle_near_miss,False,middle_near_miss,teacher__390__aadb__farm1_299_19537238303_8d204921a1_b.jpg__87f321fd
ava__train__686411.jpg__74819a86,ava,train,data/processed/ava/train.csv,data/raw/ava/images/686411.jpg,/home/omen_pc1/ava/images/686411.jpg,686411.jpg,630,560,,,5.5,3.0,0.017857,2.0,0.011905,10.0,0.059524,20.0,0.119048,45.0,0.267857,50.0,0.297619,26.0,0.154762,9.0,0.053571,2.0,0.011905,1.0,0.005952,5.841771,0.537975,0.460514,0.49776,"['alamp', 'nima', 'rgnet']",0.486883,0.487032,-0.000149,1616,1677,-61,0.5383333333333333,middle_near_miss,False,middle_near_miss,teacher__391__ava__686411.jpg__0ae629e6
aadb__train__farm1_324_20104961615_2c73ba70b6_b.jpg__e152376c,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_324_20104961615_2c73ba70b6_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_324_20104961615_2c73ba70b6_b.jpg,farm1_324_20104961615_2c73ba70b6_b.jpg,1024,683,0.4,farm1_324_20104961615_2c73ba70b6_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.488234,0.498693,0.437287,0.496649,"['alamp', 'nima', 'rgnet']",0.473109,0.470243,0.002866,1838,1975,-137,0.6123333333333333,middle_near_miss,False,middle_near_miss,teacher__392__aadb__farm1_324_20104961615_2c73ba70b6_b.jpg__75481924
ava__test__677827.jpg__282d9aa6,ava,test,data/processed/ava/test.csv,data/raw/ava/images/677827.jpg,/home/omen_pc1/ava/images/677827.jpg,677827.jpg,720,540,,,4.912162,0.0,0.0,4.0,0.027027,10.0,0.067568,34.0,0.22973,62.0,0.418919,28.0,0.189189,6.0,0.040541,3.0,0.02027,1.0,0.006757,0.0,0.0,5.790306,0.532256,0.433945,0.554414,"['alamp', 'nima', 'rgnet']",0.504011,0.496879,0.007132,1371,1530,-159,0.4566666666666666,middle_near_miss,False,middle_near_miss,teacher__393__ava__677827.jpg__f24a5a21
aadb__train__farm1_514_20065919405_80da1a86b3_b.jpg__de2a0b93,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_514_20065919405_80da1a86b3_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_514_20065919405_80da1a86b3_b.jpg,farm1_514_20065919405_80da1a86b3_b.jpg,683,1024,0.55,farm1_514_20065919405_80da1a86b3_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.840284,0.537809,0.439322,0.451634,"['alamp', 'nima', 'rgnet']",0.455327,0.45902,-0.003693,2127,2159,-32,0.7086666666666667,rejected_low,False,rejected_low,teacher__394__aadb__farm1_514_20065919405_80da1a86b3_b.jpg__1286fa26
ava__train__665143.jpg__15608eba,ava,train,data/processed/ava/train.csv,data/raw/ava/images/665143.jpg,/home/omen_pc1/ava/images/665143.jpg,665143.jpg,630,426,,,4.987654,5.0,0.030864,3.0,0.018519,12.0,0.074074,30.0,0.185185,65.0,0.401235,28.0,0.17284,11.0,0.067901,1.0,0.006173,7.0,0.04321,0.0,0.0,5.75601,0.528446,0.570047,0.48133,"['alamp', 'nima', 'rgnet']",0.521528,0.52832,-0.006792,1130,1053,77,0.3763333333333333,middle_near_miss,False,middle_near_miss,teacher__395__ava__665143.jpg__ee2c348e
aadb__train__farm4_3753_20274795971_e757f0c431_b.jpg__62761b77,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm4_3753_20274795971_e757f0c431_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm4_3753_20274795971_e757f0c431_b.jpg,farm4_3753_20274795971_e757f0c431_b.jpg,1024,1024,0.75,farm4_3753_20274795971_e757f0c431_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.739401,0.5266,0.566125,0.449111,"['alamp', 'nima', 'rgnet']",0.503665,0.513391,-0.009726,1379,1280,99,0.4593333333333333,middle_near_miss,False,middle_near_miss,teacher__396__aadb__farm4_3753_20274795971_e757f0c431_b.jpg__0b296e13
ava__val__335253.jpg__cf35e66f,ava,val,data/processed/ava/val.csv,data/raw/ava/images/335253.jpg,/home/omen_pc1/ava/images/335253.jpg,335253.jpg,612,414,,,5.167785,3.0,0.010067,7.0,0.02349,21.0,0.07047,57.0,0.191275,104.0,0.348993,63.0,0.211409,24.0,0.080537,9.0,0.030201,6.0,0.020134,4.0,0.013423,5.682471,0.520275,0.419538,0.394016,"['alamp', 'nima', 'rgnet']",0.416851,0.42444,-0.007589,2583,2594,-11,0.8606666666666667,rejected_low,False,rejected_low,teacher__397__ava__335253.jpg__c923d285
ava__val__51286.jpg__43823eef,ava,val,data/processed/ava/val.csv,data/raw/ava/images/51286.jpg,/home/omen_pc1/ava/images/51286.jpg,51286.jpg,608,458,,,5.514706,0.0,0.0,0.0,0.0,10.0,0.073529,16.0,0.117647,47.0,0.345588,34.0,0.25,18.0,0.132353,8.0,0.058824,3.0,0.022059,0.0,0.0,5.697181,0.521909,0.474332,0.375089,"['alamp', 'nima', 'rgnet']",0.429468,0.441771,-0.012303,2454,2393,61,0.8176666666666667,rejected_low,False,rejected_low,teacher__398__ava__51286.jpg__e140df71
aadb__train__farm1_261_20145596749_2e67f5e790_b.jpg__e3cd1cb5,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_261_20145596749_2e67f5e790_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_261_20145596749_2e67f5e790_b.jpg,farm1_261_20145596749_2e67f5e790_b.jpg,1024,768,0.3,farm1_261_20145596749_2e67f5e790_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.463405,0.495934,0.463444,0.23092,"['alamp', 'nima', 'rgnet']",0.350431,0.375308,-0.024877,2955,2910,45,0.9846666666666668,rejected_low,False,rejected_low,teacher__399__aadb__farm1_261_20145596749_2e67f5e790_b.jpg__52d71a8c
aadb__test__farm1_340_20079599366_09404860f8_b.jpg__328b7a98,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_340_20079599366_09404860f8_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_340_20079599366_09404860f8_b.jpg,farm1_340_20079599366_09404860f8_b.jpg,857,1024,0.8,farm1_340_20079599366_09404860f8_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.622641,0.513627,0.540443,0.653341,"['alamp', 'nima', 'rgnet']",0.59421,0.58158,0.01263,432,500,-68,0.1436666666666666,selected_high,True,selected_high,teacher__400__aadb__farm1_340_20079599366_09404860f8_b.jpg__a73aff0d
aadb__train__farm1_360_19592052394_c8daffc816_b.jpg__d04cf495,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_360_19592052394_c8daffc816_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_360_19592052394_c8daffc816_b.jpg,farm1_360_19592052394_c8daffc816_b.jpg,1024,679,0.75,farm1_360_19592052394_c8daffc816_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.773304,0.530367,0.484621,0.442368,"['alamp', 'nima', 'rgnet']",0.468069,0.474582,-0.006513,1930,1894,36,0.643,middle_near_miss,False,middle_near_miss,teacher__401__aadb__farm1_360_19592052394_c8daffc816_b.jpg__78659cf8
ava__train__303144.jpg__1a473407,ava,train,data/processed/ava/train.csv,data/raw/ava/images/303144.jpg,/home/omen_pc1/ava/images/303144.jpg,303144.jpg,640,640,,,5.050251,1.0,0.005025,3.0,0.015075,13.0,0.065327,41.0,0.20603,82.0,0.41206,43.0,0.21608,8.0,0.040201,4.0,0.020101,1.0,0.005025,3.0,0.015075,6.101191,0.566799,0.429739,0.429483,"['alamp', 'nima', 'rgnet']",0.443317,0.450196,-0.006879,2288,2284,4,0.7623333333333333,rejected_low,False,rejected_low,teacher__402__ava__303144.jpg__5cec11d1
ava__train__56929.jpg__e1747502,ava,train,data/processed/ava/train.csv,data/raw/ava/images/56929.jpg,/home/omen_pc1/ava/images/56929.jpg,56929.jpg,639,480,,,6.656085,0.0,0.0,1.0,0.005291,6.0,0.031746,8.0,0.042328,31.0,0.164021,47.0,0.248677,37.0,0.195767,30.0,0.15873,20.0,0.10582,9.0,0.047619,6.213856,0.579317,0.739731,0.663844,"['alamp', 'nima', 'rgnet']",0.685746,0.685314,0.000432,94,71,23,0.031,selected_high,True,selected_high,teacher__403__ava__56929.jpg__711815c7
ava__train__116478.jpg__bc60c5df,ava,train,data/processed/ava/train.csv,data/raw/ava/images/116478.jpg,/home/omen_pc1/ava/images/116478.jpg,116478.jpg,640,560,,,4.977012,0.0,0.0,1.0,0.005747,12.0,0.068966,44.0,0.252874,73.0,0.41954,28.0,0.16092,11.0,0.063218,4.0,0.022989,0.0,0.0,1.0,0.005747,6.067902,0.5631,0.627127,0.354974,"['alamp', 'nima', 'rgnet']",0.484648,0.508662,-0.024014,1645,1350,295,0.548,middle_near_miss,False,middle_near_miss,teacher__404__ava__116478.jpg__70cdabcd
aadb__train__farm4_3695_20101312586_5d81353a55_b.jpg__f88a38d6,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm4_3695_20101312586_5d81353a55_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm4_3695_20101312586_5d81353a55_b.jpg,farm4_3695_20101312586_5d81353a55_b.jpg,1024,683,0.7,farm4_3695_20101312586_5d81353a55_b.jpg,,,,,,,,,,,,,,,,,,,,,,6.057912,0.56199,0.752507,0.554261,"['alamp', 'nima', 'rgnet']",0.634332,0.644631,-0.010299,218,157,61,0.0723333333333333,selected_high,True,selected_high,teacher__405__aadb__farm4_3695_20101312586_5d81353a55_b.jpg__9e9cd0b8
ava__val__365913.jpg__c25362b2,ava,val,data/processed/ava/val.csv,data/raw/ava/images/365913.jpg,/home/omen_pc1/ava/images/365913.jpg,365913.jpg,640,480,,,6.078432,0.0,0.0,0.0,0.0,8.0,0.039216,14.0,0.068627,44.0,0.215686,72.0,0.352941,34.0,0.166667,22.0,0.107843,6.0,0.029412,4.0,0.019608,6.386746,0.598527,0.646179,0.524061,"['alamp', 'nima', 'rgnet']",0.580355,0.590184,-0.009829,527,429,98,0.1753333333333333,selected_high,True,selected_high,teacher__406__ava__365913.jpg__e0e65988
aadb__train__farm1_358_20127748555_4e1c256f7d_b.jpg__dd9f490f,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_358_20127748555_4e1c256f7d_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_358_20127748555_4e1c256f7d_b.jpg,farm1_358_20127748555_4e1c256f7d_b.jpg,1024,768,0.35,farm1_358_20127748555_4e1c256f7d_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.807015,0.534113,0.408043,0.384688,"['alamp', 'nima', 'rgnet']",0.408972,0.417611,-0.008639,2659,2664,-5,0.886,rejected_low,False,rejected_low,teacher__407__aadb__farm1_358_20127748555_4e1c256f7d_b.jpg__ca4031be
ava__train__3032.jpg__6116b2b1,ava,train,data/processed/ava/train.csv,data/raw/ava/images/3032.jpg,/home/omen_pc1/ava/images/3032.jpg,3032.jpg,640,480,,,3.702128,18.0,0.06383,43.0,0.152482,71.0,0.251773,72.0,0.255319,43.0,0.152482,26.0,0.092199,5.0,0.01773,3.0,0.010638,1.0,0.003546,0.0,0.0,5.325548,0.480616,0.551057,0.467168,"['alamp', 'nima', 'rgnet']",0.502068,0.506935,-0.004867,1401,1375,26,0.4666666666666667,middle_near_miss,False,middle_near_miss,teacher__408__ava__3032.jpg__f5144028
ava__train__402047.jpg__bd0a05f6,ava,train,data/processed/ava/train.csv,data/raw/ava/images/402047.jpg,/home/omen_pc1/ava/images/402047.jpg,402047.jpg,640,577,,,6.0,2.0,0.007273,10.0,0.036364,12.0,0.043636,27.0,0.098182,56.0,0.203636,61.0,0.221818,50.0,0.181818,34.0,0.123636,14.0,0.050909,9.0,0.032727,5.536786,0.504087,0.342831,0.403346,"['alamp', 'nima', 'rgnet']",0.389214,0.391225,-0.002011,2798,2844,-46,0.9323333333333332,rejected_low,False,rejected_low,teacher__409__ava__402047.jpg__a880034f
ava__train__150304.jpg__2f8eba17,ava,train,data/processed/ava/train.csv,data/raw/ava/images/150304.jpg,/home/omen_pc1/ava/images/150304.jpg,150304.jpg,419,640,,,4.97612,5.0,0.014925,10.0,0.029851,29.0,0.086567,69.0,0.20597,114.0,0.340299,67.0,0.2,26.0,0.077612,10.0,0.029851,5.0,0.014925,0.0,0.0,6.055167,0.561685,0.316148,0.370992,"['alamp', 'nima', 'rgnet']",0.368124,0.374916,-0.006792,2897,2913,-16,0.9653333333333334,rejected_low,False,rejected_low,teacher__410__ava__150304.jpg__e6ac0b34
ava__test__830867.jpg__e8c65694,ava,test,data/processed/ava/test.csv,data/raw/ava/images/830867.jpg,/home/omen_pc1/ava/images/830867.jpg,830867.jpg,640,429,,,6.023809,0.0,0.0,2.0,0.009524,7.0,0.033333,19.0,0.090476,45.0,0.214286,64.0,0.304762,45.0,0.214286,17.0,0.080952,6.0,0.028571,5.0,0.02381,6.064927,0.56277,0.543433,0.562177,"['alamp', 'nima', 'rgnet']",0.554739,0.553831,0.000908,751,761,-10,0.25,selected_high,True,selected_high,teacher__411__ava__830867.jpg__5ec0d2f6
ava__train__677510.jpg__a788b42c,ava,train,data/processed/ava/train.csv,data/raw/ava/images/677510.jpg,/home/omen_pc1/ava/images/677510.jpg,677510.jpg,680,446,,,6.058824,0.0,0.0,0.0,0.0,1.0,0.006536,7.0,0.045752,46.0,0.300654,50.0,0.326797,35.0,0.228758,6.0,0.039216,7.0,0.045752,1.0,0.006536,6.242672,0.582519,0.494754,0.399472,"['alamp', 'nima', 'rgnet']",0.45589,0.469806,-0.013916,2119,1982,137,0.706,rejected_low,False,rejected_low,teacher__412__ava__677510.jpg__a23b73b2
ava__test__126224.jpg__e8606e68,ava,test,data/processed/ava/test.csv,data/raw/ava/images/126224.jpg,/home/omen_pc1/ava/images/126224.jpg,126224.jpg,640,510,,,4.564202,8.0,0.031128,14.0,0.054475,31.0,0.120623,62.0,0.241245,85.0,0.330739,41.0,0.159533,9.0,0.035019,3.0,0.011673,2.0,0.007782,2.0,0.007782,5.887957,0.543106,0.474238,0.614106,"['alamp', 'nima', 'rgnet']",0.551059,0.540515,0.010544,790,903,-113,0.263,selected_high,True,selected_high,teacher__413__ava__126224.jpg__11d28c09
ava__train__23168.jpg__fd910e4b,ava,train,data/processed/ava/train.csv,data/raw/ava/images/23168.jpg,/home/omen_pc1/ava/images/23168.jpg,23168.jpg,620,465,,,3.153226,16.0,0.129032,19.0,0.153226,43.0,0.346774,29.0,0.233871,10.0,0.080645,7.0,0.056452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.944543,0.438283,0.371489,0.428123,"['alamp', 'nima', 'rgnet']",0.406485,0.404162,0.002323,2677,2761,-84,0.892,rejected_low,False,rejected_low,teacher__414__ava__23168.jpg__eabd7088
ava__val__622576.jpg__7ec8d78b,ava,val,data/processed/ava/val.csv,data/raw/ava/images/622576.jpg,/home/omen_pc1/ava/images/622576.jpg,622576.jpg,640,427,,,5.9779,0.0,0.0,1.0,0.005525,3.0,0.016575,12.0,0.066298,48.0,0.265193,60.0,0.331492,38.0,0.209945,16.0,0.088398,1.0,0.005525,2.0,0.01105,5.785802,0.531756,0.575021,0.394821,"['alamp', 'nima', 'rgnet']",0.480594,0.496451,-0.015857,1705,1536,169,0.568,middle_near_miss,False,middle_near_miss,teacher__415__ava__622576.jpg__a258503f
ava__train__265884.jpg__60b211f3,ava,train,data/processed/ava/train.csv,data/raw/ava/images/265884.jpg,/home/omen_pc1/ava/images/265884.jpg,265884.jpg,640,480,,,4.246622,11.0,0.037162,28.0,0.094595,47.0,0.158784,72.0,0.243243,96.0,0.324324,26.0,0.087838,9.0,0.030405,4.0,0.013514,0.0,0.0,3.0,0.010135,5.38229,0.486921,0.494866,0.535156,"['alamp', 'nima', 'rgnet']",0.514216,0.50979,0.004426,1228,1333,-105,0.409,middle_near_miss,False,middle_near_miss,teacher__416__ava__265884.jpg__ab9c55b1
aadb__train__farm1_325_19548762664_0bea6465f5_b.jpg__5dd0416a,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_325_19548762664_0bea6465f5_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_325_19548762664_0bea6465f5_b.jpg,farm1_325_19548762664_0bea6465f5_b.jpg,683,1024,0.4,farm1_325_19548762664_0bea6465f5_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.337344,0.481927,0.425909,0.520809,"['alamp', 'nima', 'rgnet']",0.478961,0.472272,0.006689,1728,1941,-213,0.5756666666666667,middle_near_miss,False,middle_near_miss,teacher__417__aadb__farm1_325_19548762664_0bea6465f5_b.jpg__461291df
ava__train__844556.jpg__7b0e7a3a,ava,train,data/processed/ava/train.csv,data/raw/ava/images/844556.jpg,/home/omen_pc1/ava/images/844556.jpg,844556.jpg,800,583,,,5.551471,1.0,0.007353,4.0,0.029412,1.0,0.007353,14.0,0.102941,45.0,0.330882,49.0,0.360294,13.0,0.095588,5.0,0.036765,3.0,0.022059,1.0,0.007353,6.138618,0.570958,0.487243,0.620393,"['alamp', 'nima', 'rgnet']",0.56219,0.55306,0.00913,689,772,-83,0.2293333333333333,selected_high,True,selected_high,teacher__418__ava__844556.jpg__b8cd194d
