id,dataset_source,source_split,source_metadata_csv,source_image_path,image_path,image_file,width,height,aadb_score,aadb_relative_path,ava_mean_score,ava_vote_1,ava_dist_1,ava_vote_2,ava_dist_2,ava_vote_3,ava_dist_3,ava_vote_4,ava_dist_4,ava_vote_5,ava_dist_5,ava_vote_6,ava_dist_6,ava_vote_7,ava_dist_7,ava_vote_8,ava_dist_8,ava_vote_9,ava_dist_9,ava_vote_10,ava_dist_10,nima_mean_score,nima_unit_score,rgnet_score,alamp_score,available_models,weighted_aesthetic_score,balanced_comparison_score,score_delta_primary_minus_comparison,rank_primary,rank_comparison,rank_delta_primary_minus_comparison,primary_rank_percentile,selection_bucket,selected
aadb__train__farm1_348_20318975822_5d58d72f5b_b.jpg__3259cdf2,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_348_20318975822_5d58d72f5b_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_348_20318975822_5d58d72f5b_b.jpg,farm1_348_20318975822_5d58d72f5b_b.jpg,1024,683,0.45,farm1_348_20318975822_5d58d72f5b_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.317557,0.479729,0.486239,0.474963,"['alamp', 'nima', 'rgnet']",0.47995,0.480752,-0.000802,1714,1783,-69,0.571,middle_near_miss,False
aadb__train__farm1_335_19947421419_32031a1235_b.jpg__04c984aa,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_335_19947421419_32031a1235_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_335_19947421419_32031a1235_b.jpg,farm1_335_19947421419_32031a1235_b.jpg,1024,683,0.65,farm1_335_19947421419_32031a1235_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.858253,0.539806,0.448581,0.493023,"['alamp', 'nima', 'rgnet']",0.479925,0.480042,-0.000117,1715,1794,-79,0.5713333333333334,middle_near_miss,False
ava__train__371605.jpg__2718293c,ava,train,data/processed/ava/train.csv,data/raw/ava/images/371605.jpg,/home/omen_pc1/ava/images/371605.jpg,371605.jpg,632,365,,,5.605691,0.0,0.0,3.0,0.012195,10.0,0.04065,36.0,0.146341,74.0,0.300813,67.0,0.272358,30.0,0.121951,17.0,0.069106,9.0,0.036585,0.0,0.0,5.75466,0.528296,0.622896,0.355851,"['alamp', 'nima', 'rgnet']",0.479913,0.501888,-0.021975,1716,1455,261,0.5716666666666667,middle_near_miss,False
aadb__train__farm1_397_20213903881_f1f117d144_b.jpg__05f87a08,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_397_20213903881_f1f117d144_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_397_20213903881_f1f117d144_b.jpg,farm1_397_20213903881_f1f117d144_b.jpg,1024,685,0.5,farm1_397_20213903881_f1f117d144_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.530289,0.503365,0.528651,0.436221,"['alamp', 'nima', 'rgnet']",0.479907,0.487886,-0.007979,1717,1664,53,0.572,middle_near_miss,False
aadb__train__farm1_421_19592776024_97a5c175a7_b.jpg__3f50eddf,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_421_19592776024_97a5c175a7_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_421_19592776024_97a5c175a7_b.jpg,farm1_421_19592776024_97a5c175a7_b.jpg,1024,550,0.375,farm1_421_19592776024_97a5c175a7_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.1408,0.460089,0.509031,0.460467,"['alamp', 'nima', 'rgnet']",0.479855,0.482264,-0.002409,1718,1751,-33,0.5723333333333334,middle_near_miss,False
ava__train__606092.jpg__5a2c777d,ava,train,data/processed/ava/train.csv,data/raw/ava/images/606092.jpg,/home/omen_pc1/ava/images/606092.jpg,606092.jpg,339,640,,,5.27193,1.0,0.008772,0.0,0.0,4.0,0.035088,19.0,0.166667,42.0,0.368421,37.0,0.324561,9.0,0.078947,1.0,0.008772,1.0,0.008772,0.0,0.0,5.770018,0.530002,0.56193,0.403803,"['alamp', 'nima', 'rgnet']",0.479674,0.49389,-0.014216,1719,1570,149,0.5726666666666667,middle_near_miss,False
ava__train__94946.jpg__488a9d68,ava,train,data/processed/ava/train.csv,data/raw/ava/images/94946.jpg,/home/omen_pc1/ava/images/94946.jpg,94946.jpg,480,640,,,4.925094,6.0,0.022472,13.0,0.048689,44.0,0.164794,58.0,0.217228,55.0,0.205993,35.0,0.131086,30.0,0.11236,14.0,0.052434,8.0,0.029963,4.0,0.014981,5.531939,0.503549,0.481324,0.473369,"['alamp', 'nima', 'rgnet']",0.479569,0.481476,-0.001907,1720,1770,-50,0.573,middle_near_miss,False
ava__train__20392.jpg__b0309b4b,ava,train,data/processed/ava/train.csv,data/raw/ava/images/20392.jpg,/home/omen_pc1/ava/images/20392.jpg,20392.jpg,640,441,,,5.364807,1.0,0.004292,6.0,0.025751,22.0,0.094421,34.0,0.145923,65.0,0.27897,52.0,0.223176,36.0,0.154506,8.0,0.034335,8.0,0.034335,1.0,0.004292,6.067283,0.563031,0.571695,0.389099,"['alamp', 'nima', 'rgnet']",0.479531,0.497357,-0.017826,1721,1521,200,0.5733333333333334,middle_near_miss,False
aadb__train__farm1_311_20261108752_dc2ca99f40_b.jpg__2a18bd7d,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_311_20261108752_dc2ca99f40_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_311_20261108752_dc2ca99f40_b.jpg,farm1_311_20261108752_dc2ca99f40_b.jpg,1024,768,0.45,farm1_311_20261108752_dc2ca99f40_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.591222,0.510136,0.440438,0.50465,"['alamp', 'nima', 'rgnet']",0.479514,0.476578,0.002936,1722,1865,-143,0.5736666666666667,middle_near_miss,False
aadb__train__farm1_382_20184995126_417ea09b94_b.jpg__92c15364,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_382_20184995126_417ea09b94_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_382_20184995126_417ea09b94_b.jpg,farm1_382_20184995126_417ea09b94_b.jpg,1024,683,0.6,farm1_382_20184995126_417ea09b94_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.539544,0.504394,0.468608,0.483195,"['alamp', 'nima', 'rgnet']",0.47948,0.479811,-0.000331,1723,1798,-75,0.574,middle_near_miss,False
aadb__train__farm4_3816_19986667739_03b75720e4_b.jpg__3e096ed2,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm4_3816_19986667739_03b75720e4_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm4_3816_19986667739_03b75720e4_b.jpg,farm4_3816_19986667739_03b75720e4_b.jpg,1024,683,0.45,farm4_3816_19986667739_03b75720e4_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.408111,0.48979,0.491732,0.467341,"['alamp', 'nima', 'rgnet']",0.479342,0.481684,-0.002342,1724,1764,-40,0.5743333333333334,middle_near_miss,False
aadb__val__farm1_290_20319503452_9432bd69ff_b.jpg__acab68f0,aadb,val,data/processed/aadb/val.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_290_20319503452_9432bd69ff_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_290_20319503452_9432bd69ff_b.jpg,farm1_290_20319503452_9432bd69ff_b.jpg,1000,664,0.65,farm1_290_20319503452_9432bd69ff_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.409177,0.489909,0.398417,0.541912,"['alamp', 'nima', 'rgnet']",0.479314,0.469539,0.009775,1725,1988,-263,0.5746666666666667,middle_near_miss,False
ava__train__189413.jpg__9f19ddcf,ava,train,data/processed/ava/train.csv,data/raw/ava/images/189413.jpg,/home/omen_pc1/ava/images/189413.jpg,189413.jpg,640,388,,,4.803174,2.0,0.006349,21.0,0.066667,33.0,0.104762,72.0,0.228571,101.0,0.320635,53.0,0.168254,15.0,0.047619,10.0,0.031746,6.0,0.019048,2.0,0.006349,5.977505,0.553056,0.542158,0.414276,"['alamp', 'nima', 'rgnet']",0.479307,0.49264,-0.013333,1726,1593,133,0.575,middle_near_miss,False
aadb__train__farm1_266_19923018610_1c69206119_b.jpg__1233ebd8,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_266_19923018610_1c69206119_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_266_19923018610_1c69206119_b.jpg,farm1_266_19923018610_1c69206119_b.jpg,1024,683,0.35,farm1_266_19923018610_1c69206119_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.947479,0.54972,0.514534,0.436468,"['alamp', 'nima', 'rgnet']",0.47902,0.488586,-0.009566,1727,1649,78,0.5753333333333334,middle_near_miss,False
aadb__train__farm1_325_19548762664_0bea6465f5_b.jpg__5dd0416a,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_325_19548762664_0bea6465f5_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_325_19548762664_0bea6465f5_b.jpg,farm1_325_19548762664_0bea6465f5_b.jpg,683,1024,0.4,farm1_325_19548762664_0bea6465f5_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.337344,0.481927,0.425909,0.520809,"['alamp', 'nima', 'rgnet']",0.478961,0.472272,0.006689,1728,1941,-213,0.5756666666666667,middle_near_miss,False
ava__train__894686.jpg__27226160,ava,train,data/processed/ava/train.csv,data/raw/ava/images/894686.jpg,/home/omen_pc1/ava/images/894686.jpg,894686.jpg,800,531,,,6.04065,0.0,0.0,1.0,0.00813,1.0,0.00813,6.0,0.04878,34.0,0.276423,41.0,0.333333,28.0,0.227642,7.0,0.056911,4.0,0.03252,1.0,0.00813,5.089753,0.454417,0.470226,0.490849,"['alamp', 'nima', 'rgnet']",0.478957,0.476104,0.002853,1729,1873,-144,0.576,middle_near_miss,False
ava__train__258722.jpg__5d91ddf6,ava,train,data/processed/ava/train.csv,data/raw/ava/images/258722.jpg,/home/omen_pc1/ava/images/258722.jpg,258722.jpg,640,426,,,5.236967,3.0,0.014218,2.0,0.009479,12.0,0.056872,25.0,0.118483,94.0,0.445498,45.0,0.21327,20.0,0.094787,9.0,0.042654,0.0,0.0,1.0,0.004739,5.939401,0.548822,0.496806,0.450564,"['alamp', 'nima', 'rgnet']",0.478887,0.486112,-0.007225,1730,1695,35,0.5763333333333334,middle_near_miss,False
aadb__train__farm1_385_20246238216_810c912cee_b.jpg__59c0e75e,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_385_20246238216_810c912cee_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_385_20246238216_810c912cee_b.jpg,farm1_385_20246238216_810c912cee_b.jpg,1024,683,0.4,farm1_385_20246238216_810c912cee_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.369513,0.485501,0.421158,0.523607,"['alamp', 'nima', 'rgnet']",0.478817,0.471789,0.007028,1731,1948,-217,0.5766666666666667,middle_near_miss,False
ava__train__943482.jpg__b42d9a72,ava,train,data/processed/ava/train.csv,data/raw/ava/images/943482.jpg,/home/omen_pc1/ava/images/943482.jpg,943482.jpg,574,720,,,5.517647,1.0,0.005882,2.0,0.011765,6.0,0.035294,22.0,0.129412,55.0,0.323529,52.0,0.305882,20.0,0.117647,8.0,0.047059,4.0,0.023529,0.0,0.0,5.766341,0.529593,0.431233,0.506689,"['alamp', 'nima', 'rgnet']",0.478797,0.476169,0.002628,1732,1872,-140,0.577,middle_near_miss,False
aadb__train__farm1_291_19572318054_1bd63f40ae_b.jpg__6c065047,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_291_19572318054_1bd63f40ae_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_291_19572318054_1bd63f40ae_b.jpg,farm1_291_19572318054_1bd63f40ae_b.jpg,768,1024,0.75,farm1_291_19572318054_1bd63f40ae_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.571539,0.507949,0.58574,0.387374,"['alamp', 'nima', 'rgnet']",0.478778,0.494725,-0.015947,1733,1559,174,0.5773333333333334,middle_near_miss,False
aadb__train__farm1_264_20257056732_61345d19c6_b.jpg__70b4f4ff,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_264_20257056732_61345d19c6_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_264_20257056732_61345d19c6_b.jpg,farm1_264_20257056732_61345d19c6_b.jpg,686,1024,0.75,farm1_264_20257056732_61345d19c6_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.629788,0.514421,0.480564,0.47021,"['alamp', 'nima', 'rgnet']",0.478773,0.481501,-0.002728,1734,1768,-34,0.5776666666666667,middle_near_miss,False
aadb__test__farm1_383_20193217511_6417b079ba_b.jpg__c78ba43c,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_383_20193217511_6417b079ba_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_383_20193217511_6417b079ba_b.jpg,farm1_383_20193217511_6417b079ba_b.jpg,1024,768,0.7,farm1_383_20193217511_6417b079ba_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.604658,0.511629,0.506301,0.450022,"['alamp', 'nima', 'rgnet']",0.478694,0.484589,-0.005895,1735,1716,19,0.578,middle_near_miss,False
ava__train__54529.jpg__649d08b5,ava,train,data/processed/ava/train.csv,data/raw/ava/images/54529.jpg,/home/omen_pc1/ava/images/54529.jpg,54529.jpg,640,427,,,4.666666,16.0,0.063492,26.0,0.103175,31.0,0.123016,54.0,0.214286,43.0,0.170635,36.0,0.142857,22.0,0.087302,10.0,0.039683,6.0,0.02381,8.0,0.031746,5.181305,0.464589,0.480387,0.480122,"['alamp', 'nima', 'rgnet']",0.478675,0.477911,0.000764,1736,1841,-105,0.5783333333333334,middle_near_miss,False
ava__test__896194.jpg__9f93c495,ava,test,data/processed/ava/test.csv,data/raw/ava/images/896194.jpg,/home/omen_pc1/ava/images/896194.jpg,896194.jpg,800,542,,,5.563025,0.0,0.0,0.0,0.0,6.0,0.05042,11.0,0.092437,39.0,0.327731,42.0,0.352941,17.0,0.142857,2.0,0.016807,2.0,0.016807,0.0,0.0,5.645296,0.516144,0.486603,0.464815,"['alamp', 'nima', 'rgnet']",0.478663,0.482319,-0.003656,1737,1750,-13,0.5786666666666667,middle_near_miss,False
ava__train__508401.jpg__08c96b90,ava,train,data/processed/ava/train.csv,data/raw/ava/images/508401.jpg,/home/omen_pc1/ava/images/508401.jpg,508401.jpg,640,480,,,5.958525,0.0,0.0,0.0,0.0,3.0,0.013825,14.0,0.064516,62.0,0.285714,77.0,0.354839,40.0,0.184332,16.0,0.073733,2.0,0.009217,3.0,0.013825,5.47228,0.49692,0.560533,0.409442,"['alamp', 'nima', 'rgnet']",0.478626,0.490555,-0.011929,1738,1621,117,0.579,middle_near_miss,False
aadb__train__farm1_414_20184570992_f9985ae2ae_b.jpg__c6c37b3b,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_414_20184570992_f9985ae2ae_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_414_20184570992_f9985ae2ae_b.jpg,farm1_414_20184570992_f9985ae2ae_b.jpg,683,1024,0.7,farm1_414_20184570992_f9985ae2ae_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.221802,0.469089,0.486883,0.473918,"['alamp', 'nima', 'rgnet']",0.478621,0.479028,-0.000407,1739,1823,-84,0.5793333333333334,middle_near_miss,False
aadb__train__farm1_371_20182312601_7a8573bcd1_b.jpg__f98b9131,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_371_20182312601_7a8573bcd1_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_371_20182312601_7a8573bcd1_b.jpg,farm1_371_20182312601_7a8573bcd1_b.jpg,1024,685,0.6,farm1_371_20182312601_7a8573bcd1_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.471611,0.496846,0.522838,0.439534,"['alamp', 'nima', 'rgnet']",0.478587,0.485618,-0.007031,1740,1705,35,0.5796666666666667,middle_near_miss,False
ava__train__720919.jpg__5921f6be,ava,train,data/processed/ava/train.csv,data/raw/ava/images/720919.jpg,/home/omen_pc1/ava/images/720919.jpg,720919.jpg,640,427,,,4.984849,3.0,0.015152,3.0,0.015152,17.0,0.085859,46.0,0.232323,72.0,0.363636,31.0,0.156566,16.0,0.080808,7.0,0.035354,1.0,0.005051,2.0,0.010101,5.558496,0.5065,0.466445,0.482556,"['alamp', 'nima', 'rgnet']",0.478506,0.478898,-0.000392,1741,1827,-86,0.58,middle_near_miss,False
ava__train__59861.jpg__dd180a27,ava,train,data/processed/ava/train.csv,data/raw/ava/images/59861.jpg,/home/omen_pc1/ava/images/59861.jpg,59861.jpg,484,640,,,5.65625,0.0,0.0,2.0,0.007812,14.0,0.054688,35.0,0.136719,69.0,0.269531,70.0,0.273438,43.0,0.167969,14.0,0.054688,6.0,0.023438,3.0,0.011719,5.484344,0.49826,0.519018,0.442143,"['alamp', 'nima', 'rgnet']",0.478505,0.485154,-0.006649,1742,1711,31,0.5803333333333334,middle_near_miss,False
aadb__val__farm1_484_20196692072_95c3c7a1aa_b.jpg__173da642,aadb,val,data/processed/aadb/val.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_484_20196692072_95c3c7a1aa_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_484_20196692072_95c3c7a1aa_b.jpg,farm1_484_20196692072_95c3c7a1aa_b.jpg,1024,304,0.8,farm1_484_20196692072_95c3c7a1aa_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.697613,0.521957,0.51584,0.439893,"['alamp', 'nima', 'rgnet']",0.478478,0.486379,-0.007901,1743,1690,53,0.5806666666666667,middle_near_miss,False
ava__train__695577.jpg__2e95abd8,ava,train,data/processed/ava/train.csv,data/raw/ava/images/695577.jpg,/home/omen_pc1/ava/images/695577.jpg,695577.jpg,640,469,,,5.783333,0.0,0.0,1.0,0.005556,7.0,0.038889,14.0,0.077778,64.0,0.355556,46.0,0.255556,25.0,0.138889,18.0,0.1,3.0,0.016667,2.0,0.011111,6.285511,0.587279,0.447938,0.481147,"['alamp', 'nima', 'rgnet']",0.478477,0.482123,-0.003646,1744,1754,-10,0.581,middle_near_miss,False
ava__train__885643.jpg__b67d327d,ava,train,data/processed/ava/train.csv,data/raw/ava/images/885643.jpg,/home/omen_pc1/ava/images/885643.jpg,885643.jpg,547,800,,,5.687023,1.0,0.007634,1.0,0.007634,4.0,0.030534,8.0,0.061069,46.0,0.351145,46.0,0.351145,13.0,0.099237,7.0,0.053435,5.0,0.038168,0.0,0.0,6.111847,0.567983,0.506375,0.438142,"['alamp', 'nima', 'rgnet']",0.478419,0.488323,-0.009904,1745,1653,92,0.5813333333333334,middle_near_miss,False
aadb__train__farm1_329_20083473151_cafb3b9399_b.jpg__d3d52bd3,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_329_20083473151_cafb3b9399_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_329_20083473151_cafb3b9399_b.jpg,farm1_329_20083473151_cafb3b9399_b.jpg,768,1024,0.65,farm1_329_20083473151_cafb3b9399_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.257409,0.473045,0.459416,0.494661,"['alamp', 'nima', 'rgnet']",0.478401,0.475558,0.002843,1746,1881,-135,0.5816666666666667,middle_near_miss,False
ava__train__129238.jpg__2090c4ed,ava,train,data/processed/ava/train.csv,data/raw/ava/images/129238.jpg,/home/omen_pc1/ava/images/129238.jpg,129238.jpg,640,508,,,4.594771,1.0,0.006536,5.0,0.03268,19.0,0.124183,42.0,0.27451,56.0,0.366013,25.0,0.163399,4.0,0.026144,0.0,0.0,1.0,0.006536,0.0,0.0,5.616625,0.512958,0.55878,0.407131,"['alamp', 'nima', 'rgnet']",0.478373,0.491247,-0.012874,1747,1616,131,0.582,middle_near_miss,False
ava__train__476671.jpg__633c8f93,ava,train,data/processed/ava/train.csv,data/raw/ava/images/476671.jpg,/home/omen_pc1/ava/images/476671.jpg,476671.jpg,564,640,,,5.459228,3.0,0.012876,3.0,0.012876,8.0,0.034335,42.0,0.180258,67.0,0.287554,62.0,0.266094,28.0,0.120172,14.0,0.060086,4.0,0.017167,2.0,0.008584,5.169672,0.463297,0.498059,0.465576,"['alamp', 'nima', 'rgnet']",0.478341,0.479851,-0.00151,1748,1797,-49,0.5823333333333334,middle_near_miss,False
ava__train__49014.jpg__d937b6d5,ava,train,data/processed/ava/train.csv,data/raw/ava/images/49014.jpg,/home/omen_pc1/ava/images/49014.jpg,49014.jpg,596,445,,,6.246666,0.0,0.0,2.0,0.013333,8.0,0.053333,14.0,0.093333,28.0,0.186667,35.0,0.233333,28.0,0.186667,17.0,0.113333,9.0,0.06,9.0,0.06,5.875804,0.541756,0.577613,0.386226,"['alamp', 'nima', 'rgnet']",0.478334,0.49568,-0.017346,1749,1541,208,0.5826666666666667,middle_near_miss,False
aadb__test__farm1_262_20009074919_cdd9c88d5f_b.jpg__460676f2,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_262_20009074919_cdd9c88d5f_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_262_20009074919_cdd9c88d5f_b.jpg,farm1_262_20009074919_cdd9c88d5f_b.jpg,1024,683,0.6,farm1_262_20009074919_cdd9c88d5f_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.721248,0.524583,0.500475,0.451179,"['alamp', 'nima', 'rgnet']",0.478238,0.484373,-0.006135,1750,1724,26,0.583,middle_near_miss,False
ava__train__71479.jpg__6596eb20,ava,train,data/processed/ava/train.csv,data/raw/ava/images/71479.jpg,/home/omen_pc1/ava/images/71479.jpg,71479.jpg,506,442,,,5.334572,3.0,0.011152,7.0,0.026022,23.0,0.085502,37.0,0.137546,83.0,0.30855,56.0,0.208178,40.0,0.148699,13.0,0.048327,4.0,0.01487,3.0,0.011152,5.74082,0.526758,0.56611,0.398174,"['alamp', 'nima', 'rgnet']",0.478207,0.493033,-0.014826,1751,1589,162,0.5833333333333334,middle_near_miss,False
aadb__train__farm1_301_19800258120_5fc8c4cb44_b.jpg__8a1db272,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_301_19800258120_5fc8c4cb44_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_301_19800258120_5fc8c4cb44_b.jpg,farm1_301_19800258120_5fc8c4cb44_b.jpg,997,669,0.45,farm1_301_19800258120_5fc8c4cb44_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.283298,0.475922,0.557185,0.415405,"['alamp', 'nima', 'rgnet']",0.478169,0.488284,-0.010115,1752,1657,95,0.5836666666666667,middle_near_miss,False
aadb__train__farm1_464_20209566795_bf91653888_b.jpg__5d8abf93,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_464_20209566795_bf91653888_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_464_20209566795_bf91653888_b.jpg,farm1_464_20209566795_bf91653888_b.jpg,1024,768,0.6,farm1_464_20209566795_bf91653888_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.526609,0.502957,0.555911,0.410958,"['alamp', 'nima', 'rgnet']",0.478139,0.489987,-0.011848,1753,1626,127,0.584,middle_near_miss,False
ava__train__780550.jpg__b633c7f7,ava,train,data/processed/ava/train.csv,data/raw/ava/images/780550.jpg,/home/omen_pc1/ava/images/780550.jpg,780550.jpg,640,360,,,5.731092,1.0,0.004202,9.0,0.037815,8.0,0.033613,32.0,0.134454,55.0,0.231092,66.0,0.277311,36.0,0.151261,13.0,0.054622,14.0,0.058824,4.0,0.016807,5.547786,0.50531,0.472828,0.476714,"['alamp', 'nima', 'rgnet']",0.478019,0.479255,-0.001236,1754,1815,-61,0.5843333333333334,middle_near_miss,False
ava__train__113308.jpg__9b655464,ava,train,data/processed/ava/train.csv,data/raw/ava/images/113308.jpg,/home/omen_pc1/ava/images/113308.jpg,113308.jpg,458,221,,,4.685714,7.0,0.025,25.0,0.089286,29.0,0.103571,64.0,0.228571,77.0,0.275,39.0,0.139286,24.0,0.085714,11.0,0.039286,3.0,0.010714,1.0,0.003571,5.30299,0.47811,0.4552,0.496187,"['alamp', 'nima', 'rgnet']",0.477985,0.475031,0.002954,1755,1886,-131,0.5846666666666667,middle_near_miss,False
ava__train__11357.jpg__c51fa4a2,ava,train,data/processed/ava/train.csv,data/raw/ava/images/11357.jpg,/home/omen_pc1/ava/images/11357.jpg,11357.jpg,640,277,,,4.321839,6.0,0.068966,7.0,0.08046,15.0,0.172414,20.0,0.229885,17.0,0.195402,14.0,0.16092,4.0,0.045977,2.0,0.022989,2.0,0.022989,0.0,0.0,4.98916,0.44324,0.456167,0.502068,"['alamp', 'nima', 'rgnet']",0.477825,0.472588,0.005237,1756,1935,-179,0.585,middle_near_miss,False
ava__train__478848.jpg__8f9bc801,ava,train,data/processed/ava/train.csv,data/raw/ava/images/478848.jpg,/home/omen_pc1/ava/images/478848.jpg,478848.jpg,640,427,,,6.27742,0.0,0.0,1.0,0.006452,1.0,0.006452,3.0,0.019355,30.0,0.193548,69.0,0.445161,26.0,0.167742,18.0,0.116129,4.0,0.025806,3.0,0.019355,6.088573,0.565397,0.482496,0.456473,"['alamp', 'nima', 'rgnet']",0.477775,0.484522,-0.006747,1757,1719,38,0.5853333333333334,middle_near_miss,False
aadb__train__farm1_386_20153687956_403af0a1e9_b.jpg__e1fa34c2,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_386_20153687956_403af0a1e9_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_386_20153687956_403af0a1e9_b.jpg,farm1_386_20153687956_403af0a1e9_b.jpg,683,1024,0.7,farm1_386_20153687956_403af0a1e9_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.537084,0.50412,0.507478,0.448671,"['alamp', 'nima', 'rgnet']",0.477739,0.483451,-0.005712,1758,1735,23,0.5856666666666667,middle_near_miss,False
aadb__train__farm1_458_19536394953_69487c02ab_b.jpg__a5521576,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_458_19536394953_69487c02ab_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_458_19536394953_69487c02ab_b.jpg,farm1_458_19536394953_69487c02ab_b.jpg,662,918,0.15,farm1_458_19536394953_69487c02ab_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.151952,0.461328,0.562246,0.413395,"['alamp', 'nima', 'rgnet']",0.477729,0.487568,-0.009839,1759,1668,91,0.586,middle_near_miss,False
